txn_id,from_account,to_account,amount,timestamp,txn_type,channel,location,kyc_risk,company,transaction_count,total_amount,avg_amount,std_amount,txn_type_encoded,channel_encoded,location_encoded,company_encoded,fraud_probability,predicted_fraud
T3023,A1444,A0969,152097.98,2025-04-19T08:01:00,TRANSFER,CASH,Hyderabad,0.85,LMN Ltd,10,1852674.21,185267.421,92370.90033724323,2,0,3,2,1.0,1
T3024,A0548,A1372,124187.12,2025-02-28T02:16:00,WITHDRAWAL,IMPS,Bangalore,0.46,XYZ Pvt Ltd,8,1406191.3499999999,175773.91874999998,108444.45605923845,3,1,0,3,1.0,1
T3025,A0497,A0134,141267.89,2025-02-16T13:21:00,WITHDRAWAL,IMPS,Hyderabad,0.36,ABC Corp,8,901176.0,112647.0,87378.01551387315,3,1,3,1,1.0,1
T3026,A1278,A0614,10197.13,2025-05-13T21:59:00,WITHDRAWAL,CASH,Bangalore,0.51,XYZ Pvt Ltd,7,850067.1699999999,121438.16714285713,94049.39600440039,3,0,0,3,1.0,1
T3027,A0041,A1361,221420.46,2025-02-08T15:58:00,TRANSFER,UPI,Bangalore,0.62,LMN Ltd,8,1171104.81,146388.10125,79459.78284337958,2,4,0,2,1.0,1
T3028,A1020,A0155,9375.23,2025-03-12T01:49:00,WITHDRAWAL,RTGS,Mumbai,0.38,XYZ Pvt Ltd,7,861213.3,123030.47142857143,101493.21497054314,3,3,4,3,1.0,1
T3029,A0588,A1242,262581.14,2025-04-23T05:45:00,PAYMENT,UPI,Mumbai,0.1,-,4,407792.42000000004,101948.10500000001,108454.79980613015,1,4,4,0,0.93,1
T3030,A0866,A0187,172002.12,2025-02-07T00:57:00,TRANSFER,IMPS,Bangalore,0.29,XYZ Pvt Ltd,9,1295671.04,143963.4488888889,76518.87869815975,2,1,0,3,1.0,1
T3032,A0897,A0570,50163.39,2025-01-09T20:36:00,WITHDRAWAL,NEFT,Delhi,0.35,ABC Corp,5,824900.1799999999,164980.036,76822.2986575739,3,2,2,1,1.0,1
T3033,A0287,A0597,171533.46,2025-01-27T11:38:00,WITHDRAWAL,RTGS,Hyderabad,0.82,LMN Ltd,7,1077667.79,153952.54142857142,102662.04027094979,3,3,3,2,1.0,1
T3034,A0898,A0323,137783.04,2025-03-28T23:13:00,DEPOSIT,CASH,Bangalore,0.31,-,5,853929.68,170785.93600000002,65133.96455914326,0,0,0,0,1.0,1
T3035,A0076,A0879,5521.19,2025-05-01T17:35:00,DEPOSIT,RTGS,Mumbai,0.38,-,7,1286644.36,183806.33714285717,98510.1489157122,0,3,4,0,1.0,1
T3036,A1298,A0714,146541.86,2025-02-07T18:16:00,DEPOSIT,CASH,Delhi,0.19,XYZ Pvt Ltd,9,1047535.92,116392.88,61176.439580567494,0,0,2,3,1.0,1
T3037,A0719,A1266,87440.39,2025-01-11T00:55:00,WITHDRAWAL,IMPS,Bangalore,0.17,-,5,657467.75,131493.55,73888.86654871456,3,1,0,0,1.0,1
T3038,A0068,A0878,127355.15,2025-04-08T03:40:00,PAYMENT,IMPS,Chennai,0.81,XYZ Pvt Ltd,10,1755841.34,175584.13400000002,89463.3544876482,1,1,1,3,1.0,1
T3039,A0583,A0468,138467.35,2025-02-11T23:30:00,TRANSFER,UPI,Hyderabad,0.03,XYZ Pvt Ltd,7,645692.6,92241.8,58517.4326082516,2,4,3,3,1.0,1
T3040,A1173,A0072,154618.51,2025-01-22T07:41:00,TRANSFER,IMPS,Chennai,0.96,ABC Corp,6,331458.01,55243.00166666667,54737.77765486846,2,1,1,1,0.91,1
T3041,A0963,A1017,218819.04,2025-05-03T15:01:00,PAYMENT,IMPS,Mumbai,0.58,XYZ Pvt Ltd,5,1084415.93,216883.186,30119.308752523357,1,1,4,3,1.0,1
T3042,A0865,A0127,138045.25,2025-01-05T01:52:00,PAYMENT,IMPS,Bangalore,0.17,ABC Corp,9,1506240.02,167360.00222222222,95019.73710626068,1,1,0,1,1.0,1
T3043,A1006,A0938,173692.04,2025-02-18T06:32:00,TRANSFER,RTGS,Bangalore,0.29,XYZ Pvt Ltd,11,2204371.38,200397.39818181816,106476.8268403485,2,3,0,3,1.0,1
T3044,A1467,A1303,179560.41,2025-05-12T07:10:00,WITHDRAWAL,IMPS,Bangalore,0.07,XYZ Pvt Ltd,6,935537.23,155922.87166666667,95065.81663976077,3,1,0,3,1.0,1
T3045,A1051,A0533,256401.33,2025-04-19T10:29:00,TRANSFER,NEFT,Mumbai,0.99,LMN Ltd,6,785692.78,130948.79666666668,94068.9769623894,2,2,4,2,1.0,1
T3046,A1287,A1008,279661.89,2025-05-02T00:43:00,TRANSFER,CASH,Chennai,0.21,LMN Ltd,5,744362.39,148872.478,130654.7502495356,2,0,1,2,1.0,1
T3047,A0363,A0953,162750.49,2025-01-13T03:49:00,PAYMENT,IMPS,Bangalore,0.74,LMN Ltd,5,868372.39,173674.478,75062.18297378461,1,1,0,2,1.0,1
T3049,A1297,A0609,152721.39,2025-03-20T21:19:00,TRANSFER,UPI,Delhi,0.92,-,6,705327.6799999999,117554.61333333333,59765.91563859209,2,4,2,0,1.0,1
T3050,A0829,A1420,249043.27,2025-04-26T14:38:00,DEPOSIT,RTGS,Chennai,0.59,-,7,1379660.6099999999,197094.37285714285,91373.94141076595,0,3,1,0,1.0,1
T3051,A0040,A0061,164435.97,2025-01-25T16:55:00,PAYMENT,RTGS,Chennai,0.88,XYZ Pvt Ltd,12,2039201.6400000001,169933.47,74667.61105709382,1,3,1,3,1.0,1
T3052,A1436,A0799,19060.78,2025-02-08T01:45:00,PAYMENT,RTGS,Chennai,0.94,ABC Corp,5,462433.64,92486.728,109921.33613364113,1,3,1,1,0.97,1
T3053,A1013,A0191,251144.74,2025-02-14T02:24:00,TRANSFER,NEFT,Chennai,0.43,-,8,1073678.66,134209.8325,104944.23570120055,2,2,1,0,1.0,1
T3054,A0870,A0282,91936.72,2025-01-13T01:18:00,WITHDRAWAL,IMPS,Chennai,0.58,ABC Corp,8,1311317.86,163914.7325,102985.80297625171,3,1,1,1,1.0,1
T3055,A0821,A1293,227510.36,2025-01-09T23:22:00,TRANSFER,NEFT,Hyderabad,0.82,XYZ Pvt Ltd,7,1056366.15,150909.44999999998,106765.2122008241,2,2,3,3,1.0,1
T3056,A1399,A0522,276250.24,2025-02-03T00:40:00,TRANSFER,CASH,Hyderabad,0.08,-,7,1255627.19,179375.31285714285,100654.23818485369,2,0,3,0,1.0,1
T3057,A1374,A0232,41704.37,2025-02-08T00:59:00,TRANSFER,CASH,Hyderabad,0.89,-,8,1448217.4300000002,181027.17875000002,88306.03834130992,2,0,3,0,1.0,1
T3058,A0703,A1037,193876.25,2025-01-16T23:11:00,DEPOSIT,CASH,Mumbai,0.65,XYZ Pvt Ltd,6,926099.7,154349.94999999998,37448.651289366884,0,0,4,3,1.0,1
T3059,A0701,A0206,117418.16,2025-01-17T13:57:00,WITHDRAWAL,UPI,Mumbai,0.79,ABC Corp,4,680286.67,170071.6675,38994.915681349514,3,4,4,1,1.0,1
T3060,A0906,A0767,239016.79,2025-03-14T11:34:00,WITHDRAWAL,CASH,Delhi,0.42,-,9,854751.39,94972.37666666666,91747.99165479864,3,0,2,0,1.0,1
T3061,A1403,A1253,182060.94,2025-04-07T18:22:00,DEPOSIT,NEFT,Hyderabad,0.81,LMN Ltd,9,950656.64,105628.51555555555,82065.07720191033,0,2,3,2,1.0,1
T3062,A1083,A0166,149898.92,2025-05-04T04:57:00,TRANSFER,NEFT,Bangalore,0.86,ABC Corp,11,1536492.54,139681.14,91338.46405139698,2,2,0,1,1.0,1
T3063,A0318,A1310,208551.02,2025-05-15T13:25:00,PAYMENT,RTGS,Delhi,0.32,ABC Corp,12,1611301.7,134275.14166666666,75389.65317400174,1,3,2,1,1.0,1
T3064,A1246,A0492,222126.93,2025-03-20T03:32:00,PAYMENT,UPI,Hyderabad,0.27,LMN Ltd,7,1090090.01,155727.14428571428,102078.70548112845,1,4,3,2,1.0,1
T3065,A0862,A0802,27756.33,2025-02-23T18:12:00,DEPOSIT,IMPS,Mumbai,0.83,-,10,1118474.51,111847.451,94198.92732051929,0,1,4,0,1.0,1
T3066,A0893,A1262,283172.18,2025-02-25T20:13:00,TRANSFER,RTGS,Mumbai,0.36,-,3,685728.64,228576.21333333335,47374.808350016916,2,3,4,0,0.99,1
T3067,A1188,A1035,281516.97,2025-02-23T12:05:00,TRANSFER,RTGS,Hyderabad,0.07,LMN Ltd,7,1263642.5,180520.35714285713,98291.36388982802,2,3,3,2,1.0,1
T3068,A0989,A0958,31368.74,2025-03-04T04:06:00,PAYMENT,RTGS,Bangalore,0.09,LMN Ltd,12,1505091.92,125424.32666666666,98914.02424306957,1,3,0,2,1.0,1
T3069,A0410,A0931,263489.08,2025-01-30T00:49:00,PAYMENT,NEFT,Delhi,0.79,-,7,1013696.68,144813.81142857144,102225.63539103363,1,2,2,0,1.0,1
T3070,A0244,A0226,25281.38,2025-04-21T22:12:00,PAYMENT,NEFT,Hyderabad,0.11,ABC Corp,7,769967.3,109995.32857142857,101568.58591655189,1,2,3,1,1.0,1
T3071,A1048,A1052,224209.27,2025-02-20T23:39:00,TRANSFER,IMPS,Bangalore,0.46,-,8,1344823.3599999999,168102.91999999998,83496.92507377433,2,1,0,0,1.0,1
T3072,A0381,A0194,190784.44,2025-05-12T23:20:00,PAYMENT,IMPS,Chennai,0.95,LMN Ltd,5,877383.72,175476.744,79018.47207605465,1,1,1,2,1.0,1
T3073,A0131,A0946,275599.7,2025-01-06T14:16:00,PAYMENT,IMPS,Chennai,0.61,LMN Ltd,6,934087.35,155681.225,101008.1123008616,1,1,1,2,1.0,1
T3074,A1071,A0511,233388.89,2025-02-24T03:32:00,WITHDRAWAL,IMPS,Mumbai,0.88,ABC Corp,6,978844.65,163140.775,111925.85247258487,3,1,4,1,1.0,1
T3075,A1046,A1060,133566.12,2025-04-06T09:54:00,DEPOSIT,RTGS,Chennai,0.18,XYZ Pvt Ltd,6,729826.13,121637.68833333334,90324.29411446322,0,3,1,3,1.0,1
T3076,A0601,A0181,57945.01,2025-04-29T05:59:00,PAYMENT,NEFT,Mumbai,0.18,LMN Ltd,16,2117221.26,132326.32875,80306.47233966654,1,2,4,2,1.0,1
T3077,A1187,A1194,223627.2,2025-01-27T00:43:00,PAYMENT,CASH,Bangalore,0.48,LMN Ltd,10,1702309.31,170230.931,75733.24901988551,1,0,0,2,1.0,1
T3078,A0512,A0841,199693.1,2025-03-10T03:03:00,TRANSFER,NEFT,Hyderabad,0.83,-,4,529258.38,132314.595,62931.54141025018,2,2,3,0,0.99,1
T3080,A0065,A1229,147665.14,2025-05-07T17:58:00,TRANSFER,IMPS,Mumbai,0.35,-,7,1143135.66,163305.09428571427,62548.83377199152,2,1,4,0,1.0,1
T3081,A1461,A0967,45889.1,2025-02-16T17:58:00,TRANSFER,UPI,Hyderabad,0.29,-,6,1116835.08,186139.18000000002,99274.6250445857,2,4,3,0,1.0,1
T3082,A1029,A0315,198868.59,2025-03-29T05:13:00,TRANSFER,NEFT,Bangalore,0.67,ABC Corp,8,1293446.09,161680.76125,108396.93281038727,2,2,0,1,1.0,1
T3083,A1219,A0318,52233.2,2025-01-09T12:12:00,DEPOSIT,CASH,Hyderabad,0.96,LMN Ltd,12,1858664.37,154888.6975,87019.23121493978,0,0,3,2,1.0,1
T3084,A0236,A1288,57508.8,2025-01-15T02:28:00,DEPOSIT,UPI,Hyderabad,0.2,XYZ Pvt Ltd,7,1196516.47,170930.92428571428,78924.90609899616,0,4,3,3,1.0,1
T3085,A0316,A1244,9120.06,2025-01-27T02:43:00,TRANSFER,NEFT,Hyderabad,0.42,-,6,824713.46,137452.24333333332,80236.50579480108,2,2,3,0,1.0,1
T3086,A1174,A1028,136189.26,2025-03-26T05:53:00,WITHDRAWAL,IMPS,Chennai,0.26,ABC Corp,7,925600.89,132228.69857142857,97027.4486447676,3,1,1,1,1.0,1
T3087,A0511,A0086,62206.06,2025-02-21T01:46:00,PAYMENT,CASH,Mumbai,0.72,ABC Corp,6,505838.83999999997,84306.47333333333,74035.30280334258,1,0,4,1,1.0,1
T3088,A0739,A0465,45001.0,2025-03-25T16:57:00,PAYMENT,UPI,Chennai,0.66,ABC Corp,9,1283530.27,142614.47444444444,96041.67396500414,1,4,1,1,1.0,1
T3089,A0443,A0996,145005.1,2025-01-21T14:11:00,DEPOSIT,RTGS,Mumbai,0.8,ABC Corp,7,1341934.5699999998,191704.93857142856,71637.80225479454,0,3,4,1,1.0,1
T3090,A0535,A0290,78813.56,2025-02-17T11:21:00,PAYMENT,UPI,Bangalore,0.04,XYZ Pvt Ltd,5,707293.88,141458.776,51968.86065562223,1,4,0,3,1.0,1
T3091,A0383,A1173,149890.82,2025-04-05T18:50:00,TRANSFER,CASH,Delhi,0.13,LMN Ltd,8,1244988.47,155623.55875,82231.1216629963,2,0,2,2,1.0,1
T3092,A0189,A0695,13568.4,2025-03-20T18:24:00,WITHDRAWAL,CASH,Chennai,0.95,XYZ Pvt Ltd,9,1570969.19,174552.13222222222,112112.43913133243,3,0,1,3,1.0,1
T3093,A0433,A1412,158831.39,2025-03-16T03:23:00,WITHDRAWAL,NEFT,Chennai,0.66,-,5,824621.9099999999,164924.38199999998,76758.52845713706,3,2,1,0,1.0,1
T3094,A0495,A0631,214553.74,2025-01-01T17:34:00,WITHDRAWAL,UPI,Bangalore,0.71,LMN Ltd,12,1503551.84,125295.98666666668,87111.00750607411,3,4,0,2,1.0,1
T3095,A1410,A0630,87629.33,2025-05-02T00:43:00,TRANSFER,RTGS,Bangalore,0.18,XYZ Pvt Ltd,11,1398334.54,127121.32181818182,83711.28355034042,2,3,0,3,1.0,1
T3096,A1110,A1004,22239.01,2025-02-04T03:12:00,TRANSFER,NEFT,Chennai,0.49,XYZ Pvt Ltd,9,1282642.53,142515.83666666667,97685.70408280808,2,2,1,3,1.0,1
T3097,A1131,A0787,289163.41,2025-02-15T04:08:00,TRANSFER,RTGS,Delhi,0.19,ABC Corp,9,1238180.07,137575.56333333335,92119.76985072992,2,3,2,1,1.0,1
T3098,A1102,A1388,20285.26,2025-02-13T20:47:00,TRANSFER,NEFT,Mumbai,0.5,-,8,1180981.3800000001,147622.67250000002,98582.61618714003,2,2,4,0,1.0,1
T3099,A0108,A0691,260295.98,2025-04-07T02:24:00,TRANSFER,CASH,Chennai,0.6,-,2,362825.19,181412.595,111557.95291289836,2,0,1,0,0.94,1
T3100,A0516,A0329,164774.52,2025-05-06T11:38:00,DEPOSIT,IMPS,Mumbai,0.96,XYZ Pvt Ltd,4,875618.32,218904.58,37999.45379149548,0,1,4,3,1.0,1
T3101,A1132,A0928,129420.99,2025-05-06T01:31:00,PAYMENT,NEFT,Delhi,0.29,-,10,1486214.87,148621.48700000002,100142.99967672597,1,2,2,0,1.0,1
T3102,A1041,A0455,219449.23,2025-03-13T18:24:00,DEPOSIT,IMPS,Delhi,0.96,ABC Corp,7,998403.79,142629.11285714287,73879.75162233869,0,1,2,1,1.0,1
T3103,A0525,A0427,17410.57,2025-04-13T06:31:00,WITHDRAWAL,UPI,Mumbai,0.59,-,7,832647.99,118949.71285714286,74511.3183064427,3,4,4,0,1.0,1
T3104,A1026,A1080,11764.06,2025-02-21T17:41:00,PAYMENT,NEFT,Hyderabad,0.95,XYZ Pvt Ltd,4,380382.75,95095.6875,70793.39063227459,1,2,3,3,0.99,1
T3106,A0664,A1353,220326.72,2025-04-25T00:09:00,DEPOSIT,CASH,Chennai,0.01,-,5,842862.94,168572.588,69448.9149107635,0,0,1,0,1.0,1
T3107,A0620,A1309,53293.66,2025-05-17T02:24:00,DEPOSIT,UPI,Bangalore,0.5,XYZ Pvt Ltd,11,1667311.8499999999,151573.80454545454,90899.6872996601,0,4,0,3,1.0,1
T3108,A1043,A0469,179815.85,2025-01-12T16:07:00,TRANSFER,UPI,Bangalore,0.54,-,9,1814876.38,201652.9311111111,98337.16860583457,2,4,0,0,1.0,1
T3109,A0730,A0338,139587.78,2025-05-14T17:15:00,DEPOSIT,CASH,Bangalore,1.0,XYZ Pvt Ltd,9,1560190.64,173354.51555555555,45679.73554134812,0,0,0,3,1.0,1
T3111,A0429,A0232,248879.06,2025-01-30T06:36:00,WITHDRAWAL,RTGS,Bangalore,0.37,-,7,1224395.5,174913.64285714287,99956.22524476414,3,3,0,0,1.0,1
T3112,A0255,A0182,93556.1,2025-01-27T18:46:00,TRANSFER,CASH,Chennai,0.93,LMN Ltd,9,811913.01,90212.55666666667,76266.75999827284,2,0,1,2,1.0,1
T3113,A0021,A0012,194452.71,2025-03-05T08:05:00,TRANSFER,RTGS,Mumbai,0.08,-,5,660560.15,132112.03,108624.53031904328,2,3,4,0,1.0,1
T3115,A0875,A0763,205811.28,2025-02-14T21:33:00,TRANSFER,IMPS,Hyderabad,0.93,LMN Ltd,9,1315440.41,146160.04555555555,82941.3443536223,2,1,3,2,1.0,1
T3116,A0560,A0857,88238.83,2025-01-11T11:06:00,PAYMENT,CASH,Delhi,0.32,ABC Corp,10,1665422.46,166542.24599999998,103355.71414718774,1,0,2,1,1.0,1
T3117,A1099,A0328,192893.49,2025-03-30T15:38:00,DEPOSIT,RTGS,Mumbai,0.43,LMN Ltd,3,546628.85,182209.61666666667,36058.35888078703,0,3,4,2,1.0,1
T3118,A1178,A0466,95873.84,2025-03-17T07:14:00,TRANSFER,IMPS,Delhi,0.05,ABC Corp,13,2156627.68,165894.43692307692,95012.41414857056,2,1,2,1,1.0,1
T3119,A0337,A0358,66450.23,2025-01-19T18:06:00,DEPOSIT,UPI,Hyderabad,0.28,XYZ Pvt Ltd,10,1185776.45,118577.64499999999,51075.32354604352,0,4,3,3,1.0,1
T3120,A0530,A0346,265841.21,2025-04-01T08:08:00,WITHDRAWAL,IMPS,Hyderabad,0.82,LMN Ltd,5,903449.1900000001,180689.83800000002,76452.58970527141,3,1,3,2,1.0,1
T3121,A0500,A0301,28495.99,2025-04-03T07:32:00,DEPOSIT,CASH,Hyderabad,0.99,XYZ Pvt Ltd,11,1319937.64,119994.3309090909,92102.75963963961,0,0,3,3,1.0,1
T3123,A0929,A0803,6354.03,2025-03-22T14:22:00,WITHDRAWAL,IMPS,Chennai,0.81,-,6,753249.21,125541.53499999999,120097.22881750166,3,1,1,0,1.0,1
T3124,A0084,A0455,19799.31,2025-03-02T07:48:00,WITHDRAWAL,UPI,Chennai,0.81,XYZ Pvt Ltd,8,947007.41,118375.92625,68836.57743119546,3,4,1,3,1.0,1
T3125,A1432,A1361,27960.06,2025-04-26T04:38:00,TRANSFER,NEFT,Hyderabad,0.48,XYZ Pvt Ltd,7,972505.8200000001,138929.40285714288,92442.78490018492,2,2,3,3,1.0,1
T3126,A0252,A0443,95893.52,2025-03-17T17:45:00,WITHDRAWAL,NEFT,Hyderabad,0.1,XYZ Pvt Ltd,9,1302344.8900000001,144704.9877777778,102190.20764475573,3,2,3,3,1.0,1
T3127,A1037,A1143,192641.37,2025-04-26T09:03:00,DEPOSIT,IMPS,Delhi,0.27,XYZ Pvt Ltd,9,1368215.92,152023.9911111111,91135.75786849509,0,1,2,3,1.0,1
T3128,A0507,A1052,39234.03,2025-03-23T03:50:00,PAYMENT,UPI,Hyderabad,0.06,-,14,1628677.17,116334.08357142856,68852.161478316,1,4,3,0,1.0,1
T3129,A0720,A0905,186288.69,2025-03-26T23:53:00,DEPOSIT,UPI,Mumbai,0.28,-,10,1837803.67,183780.367,80206.55045373178,0,4,4,0,1.0,1
T3130,A0989,A1420,64829.14,2025-04-22T08:07:00,PAYMENT,UPI,Bangalore,0.91,-,12,1505091.92,125424.32666666666,98914.02424306957,1,4,0,0,1.0,1
T3131,A0995,A1096,1230.0,2025-04-23T04:34:00,TRANSFER,UPI,Hyderabad,0.68,LMN Ltd,6,705752.49,117625.415,112716.84738373775,2,4,3,2,0.99,1
T3132,A0364,A0351,30247.84,2025-02-04T20:28:00,PAYMENT,IMPS,Delhi,0.11,LMN Ltd,9,1327378.18,147486.46444444443,84188.89896741482,1,1,2,2,1.0,1
T3133,A0730,A1366,204419.4,2025-03-27T11:12:00,DEPOSIT,CASH,Hyderabad,0.89,-,9,1560190.64,173354.51555555555,45679.73554134812,0,0,3,0,1.0,1
T3134,A0829,A0703,63553.22,2025-02-05T03:38:00,WITHDRAWAL,UPI,Bangalore,0.62,ABC Corp,7,1379660.6099999999,197094.37285714285,91373.94141076595,3,4,0,1,1.0,1
T3135,A1471,A0963,44824.45,2025-05-13T03:42:00,WITHDRAWAL,RTGS,Mumbai,0.07,XYZ Pvt Ltd,9,1664948.3399999999,184994.25999999998,82728.07163278194,3,3,4,3,1.0,1
T3136,A0052,A1461,283145.5,2025-03-10T21:49:00,TRANSFER,IMPS,Bangalore,0.37,ABC Corp,4,907813.6,226953.4,109838.1125182478,2,1,0,1,1.0,1
T3137,A0278,A1394,279116.0,2025-01-23T22:45:00,TRANSFER,IMPS,Delhi,0.35,LMN Ltd,6,1006224.66,167704.11000000002,90596.94183162035,2,1,2,2,1.0,1
T3138,A1385,A0716,65641.19,2025-03-07T05:07:00,DEPOSIT,RTGS,Mumbai,0.22,XYZ Pvt Ltd,9,1519923.34,168880.37111111113,80800.77916736763,0,3,4,3,1.0,1
T3139,A1238,A1007,174825.79,2025-04-06T04:36:00,WITHDRAWAL,RTGS,Hyderabad,0.53,ABC Corp,7,1061844.03,151692.0042857143,69168.27350322156,3,3,3,1,1.0,1
T3140,A0377,A0882,68214.86,2025-01-21T08:42:00,DEPOSIT,IMPS,Hyderabad,0.43,XYZ Pvt Ltd,9,1247194.32,138577.14666666667,92778.6154600772,0,1,3,3,1.0,1
T3141,A0225,A1074,90846.32,2025-01-13T01:16:00,PAYMENT,UPI,Hyderabad,0.96,XYZ Pvt Ltd,11,1797915.78,163446.8890909091,76535.44514496293,1,4,3,3,1.0,1
T3142,A1379,A1139,236229.55,2025-02-20T03:44:00,PAYMENT,UPI,Delhi,0.56,ABC Corp,11,1495478.42,135952.58363636362,66129.29547878265,1,4,2,1,1.0,1
T3143,A1306,A0132,219630.67,2025-04-10T21:44:00,PAYMENT,CASH,Hyderabad,0.3,LMN Ltd,11,1341279.11,121934.46454545455,68297.87783341491,1,0,3,2,1.0,1
T3144,A0707,A0668,133843.46,2025-03-25T12:11:00,TRANSFER,CASH,Delhi,0.06,XYZ Pvt Ltd,5,893888.1199999999,178777.62399999998,85145.06857318708,2,0,2,3,1.0,1
T3145,A0835,A1053,15367.31,2025-01-08T19:25:00,DEPOSIT,IMPS,Hyderabad,0.89,ABC Corp,6,639596.02,106599.33666666667,100539.2914510059,0,1,3,1,1.0,1
T3146,A0939,A0442,224378.8,2025-02-12T07:40:00,PAYMENT,CASH,Delhi,0.17,ABC Corp,8,1631009.09,203876.13625,72546.34467403223,1,0,2,1,1.0,1
T3147,A1459,A0937,252325.31,2025-04-11T22:21:00,PAYMENT,CASH,Hyderabad,0.25,XYZ Pvt Ltd,6,939775.12,156629.18666666668,95141.9737745941,1,0,3,3,1.0,1
T3148,A0519,A1246,63815.09,2025-05-13T06:23:00,PAYMENT,CASH,Mumbai,0.73,-,7,831316.41,118759.48714285715,89139.21557755313,1,0,4,0,1.0,1
T3149,A1143,A1124,2232.58,2025-02-10T23:42:00,PAYMENT,NEFT,Hyderabad,0.48,ABC Corp,6,800585.79,133430.965,127392.41921394251,1,2,3,1,1.0,1
T3150,A0336,A0008,131640.89,2025-03-09T21:03:00,WITHDRAWAL,NEFT,Chennai,0.69,XYZ Pvt Ltd,6,1002804.8400000001,167134.14,102022.97742391996,3,2,1,3,1.0,1
T3151,A0366,A0439,20036.43,2025-04-25T05:18:00,PAYMENT,NEFT,Delhi,0.73,LMN Ltd,6,574148.91,95691.485,59395.93538998868,1,2,2,2,1.0,1
T3152,A0435,A1081,265727.94,2025-01-25T21:05:00,TRANSFER,NEFT,Hyderabad,0.5,-,4,698803.67,174700.9175,118850.22789880949,2,2,3,0,1.0,1
T3153,A1201,A1037,233692.98,2025-01-23T07:57:00,TRANSFER,NEFT,Delhi,0.98,-,5,986792.58,197358.516,53108.9010430166,2,2,2,0,1.0,1
T3154,A0121,A1011,111087.42,2025-03-03T09:36:00,WITHDRAWAL,UPI,Hyderabad,0.75,-,8,1408848.65,176106.08125,57964.48902829226,3,4,3,0,1.0,1
T3155,A0770,A0812,290398.24,2025-03-11T13:20:00,PAYMENT,IMPS,Chennai,0.83,XYZ Pvt Ltd,10,1660889.97,166088.997,96284.52334365905,1,1,1,3,1.0,1
T3156,A0155,A1018,91452.22,2025-01-16T07:45:00,TRANSFER,RTGS,Chennai,0.64,-,8,1115600.62,139450.0775,96706.86487370344,2,3,1,0,1.0,1
T3158,A0784,A0806,289729.03,2025-02-17T17:19:00,TRANSFER,IMPS,Mumbai,0.59,XYZ Pvt Ltd,7,1369088.08,195584.01142857145,98740.3271254377,2,1,4,3,1.0,1
T3159,A0324,A0721,120388.84,2025-01-04T12:17:00,WITHDRAWAL,RTGS,Mumbai,0.43,XYZ Pvt Ltd,6,1004014.28,167335.71333333335,85942.01329355316,3,3,4,3,1.0,1
T3160,A1356,A0088,265052.47,2025-01-12T11:38:00,PAYMENT,NEFT,Bangalore,0.49,-,8,1685002.8299999998,210625.35374999998,72483.2020184523,1,2,0,0,1.0,1
T3161,A0459,A0924,17782.93,2025-01-14T11:32:00,TRANSFER,RTGS,Hyderabad,0.8,XYZ Pvt Ltd,7,869425.01,124203.57285714286,82016.34719676858,2,3,3,3,1.0,1
T3162,A1363,A0252,173251.11,2025-03-13T06:15:00,TRANSFER,IMPS,Hyderabad,0.93,XYZ Pvt Ltd,7,1015552.88,145078.98285714287,72212.57528096698,2,1,3,3,1.0,1
T3164,A0578,A0641,113936.99,2025-04-25T00:36:00,PAYMENT,UPI,Hyderabad,0.55,XYZ Pvt Ltd,7,1073556.2999999998,153365.18571428568,97748.17852419737,1,4,3,3,1.0,1
T3165,A0573,A1355,275506.16,2025-02-16T03:34:00,PAYMENT,CASH,Bangalore,0.35,-,5,921330.26,184266.052,102448.32468979066,1,0,0,0,1.0,1
T3166,A0207,A1181,180974.8,2025-03-29T16:03:00,TRANSFER,RTGS,Bangalore,0.92,ABC Corp,9,1110642.87,123404.76333333335,55581.12946935092,2,3,0,1,1.0,1
T3167,A1355,A1456,17719.24,2025-03-05T08:34:00,DEPOSIT,IMPS,Chennai,0.62,LMN Ltd,11,1663910.3,151264.57272727272,85284.51283433296,0,1,1,2,1.0,1
T3168,A1109,A1219,213145.91,2025-04-03T11:03:00,PAYMENT,IMPS,Hyderabad,0.81,ABC Corp,9,1538342.54,170926.9488888889,104429.35589686917,1,1,3,1,1.0,1
T3169,A0068,A0971,67511.84,2025-04-21T22:07:00,WITHDRAWAL,NEFT,Delhi,0.91,-,10,1755841.34,175584.13400000002,89463.3544876482,3,2,2,0,1.0,1
T3170,A0753,A1361,4437.21,2025-04-17T01:16:00,PAYMENT,UPI,Bangalore,0.18,XYZ Pvt Ltd,7,1153176.83,164739.54714285716,86767.605861837,1,4,0,3,1.0,1
T3171,A1089,A0395,188867.41,2025-03-31T12:31:00,DEPOSIT,RTGS,Bangalore,0.08,LMN Ltd,9,1424178.54,158242.06,87198.4378060291,0,3,0,2,1.0,1
T3172,A1469,A0053,208087.52,2025-05-01T03:28:00,WITHDRAWAL,NEFT,Bangalore,0.43,-,14,1685533.02,120395.21571428572,96991.85733022427,3,2,0,0,1.0,1
T3173,A0650,A0682,136116.13,2025-02-10T14:47:00,TRANSFER,UPI,Mumbai,0.5,ABC Corp,8,1380847.28,172605.91,108789.66069136468,2,4,4,1,1.0,1
T3174,A0060,A0823,125083.92,2025-01-16T14:37:00,WITHDRAWAL,CASH,Chennai,0.58,ABC Corp,6,673805.7,112300.95,100154.50869896612,3,0,1,1,1.0,1
